Degree,Laser Distance,Intensity,Error,Actual Distance
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5525
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5500
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5475
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5450
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5425
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5400
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5375
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5350
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5325
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5300
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5275
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5250
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5225
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5200
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5175
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5150
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5125
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5100
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5075
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
1,-492.0,0,8035,5050
